Employee_ID,Department,Emails_Sent,Emails_Received,Meetings_Hours,Z_Score,Docs_Created,Sheets_Collaborated,Tasks_Completed,Week,Collaboration_Index,Productivity_Score,Communication_Load,Collaboration_Load
E4437,Marketing,52,69,7.107471193,-1,8,7,22,2,1.850145334,2.71354649,121,15
E4438,Marketing,54,79,12.334453,1,8,4,16,10,0.899924429,1.199899239,133,12
E4439,Operations,50,73,5.594665535,-1,7,7,23,5,2.122927983,3.4876674,123,14
E4440,Finance,52,76,5.577854334,-1,5,7,17,4,1.824303092,2.58442938,128,12
E4441,Engineering,46,78,13.28348006,1,7,4,17,8,0.770120444,1.19018614,124,11
E4442,Marketing,43,74,9.634223965,0,4,5,37,10,0.846324098,3.479332401,117,9
E4443,Sales,34,76,9.40533496,0,7,3,14,11,0.961045467,1.345463654,110,10
E4444,HR,50,67,6.990156403,-1,7,7,15,6,1.75215594,1.877309935,117,14
E4445,Operations,48,66,7.386299463,-1,10,4,13,6,1.669389468,1.550147363,114,14
E4446,Sales,43,81,5.211965407,-2,6,6,18,3,1.931755767,2.897633651,124,12
E4447,Operations,51,73,8.430080735,-1,9,9,27,5,1.908785355,2.863178032,124,18
E4448,Support,57,66,10.76867494,0,8,7,25,5,1.274569999,2.124283331,123,15
E4449,HR,52,76,10.23769329,0,7,3,18,7,0.889862336,1.601752205,128,10
E4450,HR,43,63,10.26928668,0,7,5,22,7,1.064841134,1.952208745,106,12
E4451,Marketing,44,60,3.840914193,-2,11,3,21,8,2.892015731,4.338023597,104,14
E4452,Marketing,65,60,10.5901727,0,13,6,17,5,1.639319834,1.466759852,125,19
E4453,Sales,53,56,9.043497339,0,8,6,21,5,1.393936746,2.090905119,109,14
E4454,Support,59,62,7.642027563,-1,9,5,23,5,1.619990205,2.661412479,121,14
E4455,Operations,48,73,6.294628087,-1,5,12,22,4,2.330482075,3.015917979,121,17
E4456,Support,54,63,11.9918402,1,9,3,19,6,0.923656681,1.462456412,117,12
E4457,HR,50,62,3.621712672,-2,4,8,19,10,2.596440076,4.11103012,112,12
E4458,Sales,53,64,6.299843223,-1,7,2,23,7,1.232903191,3.150752598,117,9
E4459,Engineering,53,57,10.44139562,0,12,3,27,3,1.311028872,2.35985197,110,15
E4460,Sales,54,70,8.457706219,-1,6,7,21,11,1.374540475,2.220411537,124,13
E4461,Finance,43,63,11.13458867,0,10,3,13,2,1.071317731,1.071317731,106,13
E4462,Sales,43,67,10.28910411,0,12,5,22,3,1.505876803,1.948781745,110,17
E4463,Support,43,74,7.962330665,-1,7,7,16,7,1.56209367,1.785249909,117,14
E4464,Finance,54,74,4.921606418,-2,3,3,29,2,1.013238567,4.897319739,128,6
E4465,Finance,36,61,12.25944599,1,11,8,24,2,1.432940713,1.810030375,97,19
E4466,Finance,59,80,9.481289454,0,5,1,18,12,0.57244865,1.717345951,139,6
E4467,Engineering,47,59,6.053983807,-1,10,2,18,6,1.701166366,2.551749549,106,12
E4468,Sales,33,65,3.702002429,-2,11,6,24,9,3.615480906,5.104208337,98,17
E4469,Support,53,73,10.9976032,0,14,6,24,3,1.666999621,2.000399546,126,20
E4470,Sales,55,75,8.093985601,-1,11,1,22,4,1.319553442,2.41918131,130,12
E4471,Engineering,64,66,6.563123444,-1,12,6,21,5,2.379969087,2.776630602,130,18
E4472,HR,47,78,13.53421339,1,6,6,24,11,0.825638077,1.651276154,125,12
E4473,Marketing,54,86,4.375106064,-2,10,8,25,9,3.348771128,4.651071012,140,18
E4474,Support,61,80,9.250637144,0,9,3,20,7,1.170658939,1.951098231,141,12
E4475,Support,41,60,12.17414035,1,8,6,13,1,1.062687935,0.986781654,101,14
E4476,Sales,52,54,11.46582654,0,15,5,20,5,1.604386194,1.604386194,106,20
E4477,Marketing,48,60,6.089615328,-1,5,4,17,5,1.269462387,2.397873398,108,9
E4478,Operations,55,44,13.95199674,1,5,7,30,8,0.802568393,2.006420983,99,12
E4479,Operations,50,88,14.2596284,1,7,2,24,5,0.589791557,1.572777486,138,9
E4480,Engineering,67,71,13.07325338,1,10,4,21,11,0.994794851,1.492192277,138,14
E4481,Operations,48,68,7.399992047,-1,6,10,14,6,1.904763708,1.666668245,116,16
E4482,Support,52,68,9.324061307,0,9,3,16,3,1.162333276,1.549777701,120,12
E4483,Operations,53,64,13.77420206,1,12,11,28,4,1.556767662,1.895195415,117,23
E4484,HR,52,71,11.33234535,0,10,4,26,2,1.135226074,2.108276995,123,14
E4485,HR,53,75,8.085392243,-1,10,5,23,6,1.651001916,2.531536271,128,15
E4486,HR,48,65,9.361770464,0,9,5,27,9,1.351120453,2.605732302,113,14
E4487,Operations,48,60,5.425705374,-2,5,3,20,7,1.244999503,3.112498758,108,8
E4488,Engineering,42,55,13.44761615,1,8,4,19,7,0.830586851,1.315095847,97,12
E4489,Finance,61,56,9.694223384,0,5,7,22,5,1.122101117,2.05718538,117,12
E4490,Finance,73,61,15.22897927,2,12,8,18,10,1.232363396,1.109127056,134,20
E4491,Marketing,42,77,4.522079643,-2,5,4,27,7,1.629820753,4.889462258,119,9
E4492,Finance,54,75,7.085483062,-1,7,2,15,1,1.113106036,1.855176727,129,9
E4493,Finance,47,64,9.841578308,0,9,5,15,10,1.291324898,1.38356239,111,14
E4494,HR,53,67,16.78405345,2,7,6,20,2,0.730991955,1.124603008,120,13
E4495,HR,40,77,10.23303318,0,8,4,20,7,1.068277803,1.780463005,117,12
E4496,Operations,43,78,7.720602844,-1,7,4,22,7,1.261380686,2.522761372,121,11
E4497,Marketing,60,61,10.05332655,0,9,3,16,2,1.085646022,1.447528029,121,12
E4498,Sales,44,66,7.97252999,-1,1,9,26,3,1.114512853,2.897733418,110,10
E4499,Support,60,79,12.83895186,1,2,3,25,12,0.361299038,1.806495192,139,5
E4500,Marketing,47,67,12.58403331,1,8,5,14,3,0.957005898,1.030621737,114,13
E4501,Marketing,40,74,14.8307512,2,9,3,16,10,0.758018356,1.010691142,114,12
E4502,Engineering,59,75,5.073541355,-2,6,4,19,3,1.646485866,3.128323146,134,10
E4503,Operations,59,67,4.584802091,-2,6,4,14,7,1.790573746,2.506803244,126,10
E4504,Engineering,54,60,9.301246025,0,5,8,14,5,1.261983256,1.359058891,114,13
E4505,Marketing,48,68,12.44745506,1,12,1,23,10,0.96672567,1.710360801,116,13
E4506,Marketing,61,64,13.0739054,1,5,3,23,1,0.568427865,1.634230112,125,8
E4507,Marketing,52,77,10.72020883,0,6,8,17,4,1.194517965,1.4504861,129,14
E4508,Finance,45,57,12.44212443,1,8,4,25,9,0.892716033,1.85982507,102,12
E4509,Support,54,89,14.54495804,1,11,1,21,12,0.77195448,1.35092034,143,12
E4510,Support,49,78,7.636708286,-1,11,2,27,9,1.50520309,3.126191033,127,13
E4511,Engineering,47,96,14.40130796,1,7,0,16,8,0.454506852,1.038872805,143,7
E4512,Marketing,47,77,14.49272162,1,15,9,21,7,1.549114519,1.355475204,124,24
E4513,Support,50,66,8.344114153,-1,5,8,29,7,1.391250127,3.103557975,116,13
E4514,HR,71,61,7.152546703,-1,7,8,21,6,1.839915863,2.575882208,132,15
E4515,Support,59,66,12.27352827,1,8,4,15,8,0.90405503,1.130068788,125,12
E4516,Operations,52,62,15.97198343,2,7,3,12,11,0.589206326,0.707047591,114,10
E4517,Operations,51,76,7.46661476,-1,3,2,19,3,0.590554802,2.244108246,127,5
E4518,Support,47,85,15.76096979,2,5,2,16,10,0.417636932,0.954598702,132,7
E4519,HR,59,74,7.118573796,-1,9,2,16,12,1.354917782,1.970789501,133,11
E4520,Operations,42,74,9.340125285,0,9,5,21,7,1.353948779,2.030923168,116,14
E4521,Finance,43,73,6.611628583,-1,8,5,20,12,1.707913078,2.627558581,116,13
E4522,Support,51,80,11.29225053,0,7,7,27,10,1.138928951,2.196505834,131,14
E4523,Finance,37,75,10.40696587,0,3,5,23,3,0.701325847,2.01631181,112,8
E4524,Support,57,68,10.14901325,0,15,3,16,10,1.614492655,1.435104582,125,18
E4525,Sales,41,58,8.116950159,-1,9,3,15,1,1.316229637,1.645287047,99,12
E4526,Sales,50,85,8.718206674,0,12,3,20,10,1.543494649,2.057992865,135,15
E4527,Sales,35,67,9.80056733,0,11,6,25,10,1.573991391,2.314693223,102,17
E4528,Operations,46,72,9.216862279,0,12,9,20,5,2.055425573,1.957548164,118,21
E4529,Finance,48,70,9.871937557,0,10,5,16,6,1.379698873,1.471678798,118,15
E4530,Finance,49,90,5.510440394,-2,5,11,25,8,2.457591043,3.839986005,139,16
E4531,Finance,59,61,3.54739538,-2,8,2,10,9,2.199061037,2.199061037,120,10
E4532,HR,51,85,11.04091618,0,8,7,23,11,1.245752381,1.910153651,136,15
E4533,Finance,50,70,11.13878418,0,7,5,23,7,0.988566879,1.894753186,120,12
E4534,HR,47,73,10.70302511,0,6,7,15,2,1.110823901,1.281719885,120,13
E4535,Sales,56,73,11.58327907,1,8,4,19,10,0.953646497,1.509940287,129,12
E4536,Sales,59,73,8.641860053,0,8,4,25,6,1.244573136,2.592860699,132,12
E4537,Operations,52,65,8.944904509,0,11,7,21,2,1.80997213,2.111634152,117,18
E4538,Support,45,67,8.565664882,0,6,4,12,11,1.045405638,1.254486766,112,10
E4539,Sales,64,74,4.569637629,-2,12,4,24,11,2.87271831,4.309077466,138,16
E4540,Support,60,82,11.7242891,1,7,4,16,1,0.864488374,1.257437635,142,11
E4541,Support,46,72,12.35602503,1,6,7,27,9,0.973343489,2.021559554,118,13
E4542,Operations,46,62,12.79556445,1,12,7,22,12,1.377254266,1.594715466,108,19
E4543,Marketing,39,74,9.067643272,0,6,8,23,4,1.39059357,2.28454658,113,14
E4544,Marketing,59,58,7.847412501,-1,5,4,20,11,1.017246568,2.260547928,117,9
E4545,Engineering,42,63,8.588475384,0,11,4,26,2,1.564378006,2.711588543,105,15
E4546,Operations,48,80,8.453495234,-1,9,5,26,11,1.480933734,2.750305507,128,14
E4547,Engineering,55,68,3.989603671,-2,9,8,23,4,3.407084234,4.609584551,123,17
E4548,Engineering,51,73,10.89142657,0,9,7,14,7,1.345507195,1.177318795,124,16
E4549,Marketing,43,68,12.53098751,1,9,5,11,6,1.034662104,0.812948796,111,14
E4550,Operations,48,59,10.64985218,0,4,9,13,4,1.115893987,1.115893987,107,13
E4551,Marketing,48,62,10.06764494,0,8,6,16,5,1.264948422,1.445655339,110,14
E4552,Engineering,53,66,8.118237859,-1,4,7,19,12,1.206373443,2.083735947,119,11
E4553,Operations,51,53,12.2860781,1,11,2,17,9,0.97846783,1.279534854,104,13
E4554,Engineering,64,61,9.736985603,0,9,9,24,5,1.676448183,2.235264243,125,18
E4555,Finance,47,67,6.343797644,-1,5,4,30,10,1.225523964,4.08507988,114,9
E4556,Support,59,77,13.96952231,1,6,3,20,8,0.60122159,1.336047977,136,9
E4557,Operations,46,62,11.94002261,1,7,3,12,12,0.772796177,0.927355412,108,10
E4558,Operations,54,85,14.9647427,2,8,6,11,12,0.876932392,0.689018308,139,14
E4559,Support,46,70,13.48843133,1,8,11,19,5,1.311391107,1.311391107,116,19
E4560,Engineering,67,67,8.13097358,-1,9,5,18,3,1.533242855,1.971312242,134,14
E4561,Finance,39,66,9.144730513,0,11,9,28,9,1.971466859,2.760053603,105,20
E4562,HR,57,75,13.03463414,1,7,8,18,12,1.068784541,1.282541449,132,15
E4563,Support,64,82,6.474181316,-1,5,9,19,11,1.873114848,2.542084437,146,14
E4564,Marketing,47,67,14.96767923,2,10,2,12,4,0.751518103,0.751518103,114,12
E4565,Engineering,59,76,10.98241654,0,9,1,15,11,0.834556199,1.251834298,135,10
E4566,Support,48,73,12.48387491,1,6,6,10,9,0.889951893,0.741626577,121,12
E4567,Support,60,67,10.96895449,0,7,8,17,1,1.253242295,1.420341268,127,15
E4568,Operations,44,64,10.16016504,0,9,5,22,9,1.254461735,1.971297012,108,14
E4569,Marketing,46,61,9.12893806,0,9,7,20,1,1.579632525,1.974540656,107,16
E4570,Marketing,54,64,9.560488603,0,4,7,26,8,1.041618472,2.462007297,118,11
E4571,Marketing,63,60,1.987778916,-3,3,8,24,2,3.681664644,8.03272286,123,11
E4572,Support,45,68,11.68827943,1,13,3,26,4,1.261006277,2.0491352,113,16
E4573,HR,56,65,16.53619983,2,9,1,17,12,0.570248976,0.96942326,121,10
E4574,Sales,57,70,7.512428495,-1,10,3,27,6,1.527178761,3.171832811,127,13
E4575,Engineering,63,74,5.595643336,-1,4,2,21,3,0.909691397,3.183919889,137,6
E4576,Sales,40,74,14.70630177,2,4,6,15,10,0.636687117,0.955030676,114,10
E4577,Support,43,63,11.13277068,0,9,3,21,12,0.989056854,1.730849495,106,12
E4578,Sales,52,61,12.71398717,1,8,3,19,6,0.802100794,1.385446826,113,11
E4579,Support,52,81,11.50990038,0,10,5,21,9,1.199050316,1.678670443,133,15
E4580,Sales,60,70,7.217986218,-1,10,5,19,12,1.825264682,2.31200193,130,15
E4581,Marketing,49,66,12.72656801,1,6,9,18,11,1.092771331,1.311325597,115,15
E4582,Finance,45,56,8.521036432,-1,7,2,20,4,0.94527524,2.100611645,101,9
E4583,Marketing,49,87,7.522078107,-1,10,1,21,3,1.290764983,2.464187694,136,11
E4584,Marketing,58,68,11.91529825,1,7,4,15,1,0.851703134,1.161413365,126,11
E4585,Operations,57,65,10.51832425,0,5,5,21,3,0.868181845,1.823181874,122,10
E4586,Operations,58,71,11.23940499,0,8,6,24,12,1.143846454,1.960879636,129,14
E4587,Sales,43,71,11.13239426,0,9,6,18,7,1.236359426,1.483631311,114,15
E4588,Support,51,68,12.49089607,1,8,1,21,4,0.667116547,1.556605276,119,9
E4589,Marketing,43,75,13.8901387,1,6,10,25,11,1.074536667,1.678963542,118,16
E4590,Sales,50,74,10.6346144,0,11,3,16,10,1.203305887,1.375206728,124,14
E4591,Operations,54,74,14.3337954,1,5,6,27,11,0.717369687,1.760816504,128,11
E4592,Finance,40,56,13.39507285,1,4,4,21,12,0.555745711,1.458832492,96,8
E4593,Engineering,56,88,12.21933018,1,9,3,26,9,0.907761576,1.966816748,144,12
E4594,Sales,58,57,8.275729546,-1,7,3,20,7,1.078082317,2.156164634,115,10
E4595,Finance,41,62,12.93911267,1,12,3,23,3,1.07610867,1.650033295,103,15
E4596,Engineering,62,93,11.2827249,0,3,1,26,9,0.325660636,2.116794132,155,4
E4597,HR,43,72,5.973030922,-1,12,5,19,7,2.437964235,2.724783557,115,17
E4598,Sales,52,77,6.447223522,-1,7,8,30,12,2.014173464,4.028346928,129,15
E4599,Sales,43,78,6.355083142,-1,5,4,17,4,1.223643544,2.311326694,121,9
E4600,HR,50,57,6.420520756,-1,8,5,23,5,1.75189861,3.099512926,107,13
E4601,HR,57,78,6.713075241,-1,7,5,31,4,1.555799681,4.019149176,135,12
E4602,Sales,45,74,12.50956678,1,9,3,25,8,0.888259424,1.850540466,119,12
E4603,HR,50,68,10.24648245,0,8,11,23,3,1.689417121,2.045083883,118,19
E4604,Marketing,61,72,12.64846307,1,3,7,19,11,0.732683229,1.392098136,133,10
E4605,Engineering,46,88,6.64001632,-1,8,6,16,11,1.832456819,2.094236364,134,14
E4606,Engineering,50,69,5.374456338,-2,11,6,15,8,2.6668941,2.353141853,119,17
E4607,Engineering,50,66,7.410470974,-1,6,4,25,2,1.188994056,2.972485141,116,10
E4608,Marketing,45,65,12.078755,1,6,3,30,4,0.688138894,2.293796312,110,9
E4609,Support,48,68,12.24434175,1,8,6,25,12,1.057055176,1.887598528,116,14
E4610,HR,50,60,9.318710373,0,9,5,17,5,1.356758693,1.647492699,110,14
E4611,Finance,56,71,10.96728846,0,11,3,22,4,1.169855649,1.838344591,127,14
E4612,HR,41,76,8.480211967,-1,8,6,21,2,1.47676023,2.215140344,117,14
E4613,Sales,31,71,7.823084577,-1,8,5,18,4,1.473407615,2.040102851,102,13
E4614,Operations,49,67,11.19296081,0,5,3,16,11,0.656116273,1.312232546,116,8
E4615,Engineering,54,75,11.98866605,1,10,3,17,6,1.000872603,1.308833404,129,13
E4616,HR,60,71,15.37152015,2,8,5,23,4,0.794061876,1.404878703,131,13
E4617,Finance,34,73,7.004737732,-1,9,5,22,2,1.748964235,2.748372369,107,14
E4618,Sales,45,69,6.630147445,-1,8,4,20,11,1.572708796,2.621181326,114,12
E4619,Marketing,42,75,8.514010306,-1,5,8,23,3,1.36640592,2.417487396,117,13
E4620,Support,50,70,11.83959352,1,6,4,14,8,0.778840855,1.090377197,120,10
E4621,Marketing,54,64,16.02331006,2,13,3,19,2,0.939887715,1.116116662,118,16
E4622,Finance,50,61,10.42495834,0,12,5,24,5,1.487970415,2.100664115,111,17
E4623,Sales,54,63,7.41367108,-1,7,6,16,7,1.545104375,1.901666924,117,13
E4624,Engineering,54,80,6.582793971,-1,4,4,19,4,1.055020093,2.505672721,134,8
E4625,HR,43,69,8.252640798,-1,7,4,19,9,1.188849783,2.053467806,112,11
E4626,Sales,40,77,10.68814157,0,13,4,23,3,1.454465613,1.967806418,117,17
E4627,Support,56,60,12.13776597,1,7,6,20,8,0.989513745,1.522328838,116,13
E4628,Marketing,47,74,10.65573659,0,13,5,16,7,1.544303946,1.372714618,121,18
E4629,Support,43,70,7.84046566,-1,8,6,15,2,1.583626987,1.696743201,113,14
E4630,Support,47,73,6.076192032,-1,8,1,23,10,1.271870514,3.250335759,120,9
E4631,Finance,53,72,11.96745814,1,8,4,19,11,0.925393386,1.465206195,125,12
E4632,Finance,36,74,8.347950557,-1,10,5,21,2,1.604629796,2.246481715,110,15
E4633,HR,43,84,8.596351996,0,8,5,19,7,1.354681446,1.979919037,127,13
E4634,Finance,46,68,6.957969309,-1,5,3,15,5,1.005281585,1.884902972,114,8
E4635,Finance,46,81,5.337599199,-2,11,5,16,6,2.524615315,2.524615315,127,16
E4636,Sales,56,78,14.93479408,2,3,5,19,3,0.502046023,1.192359305,134,8
E4637,Engineering,66,64,8.024155408,-1,2,3,24,5,0.554068472,2.659528667,130,5
E4638,HR,53,50,4.106887167,-2,11,8,19,11,3.720465986,3.720465986,103,19
E4639,Sales,47,71,10.48879804,0,4,6,21,4,0.870413073,1.827867453,118,10
E4640,Engineering,58,61,9.555212589,0,11,5,25,1,1.515838726,2.368498009,119,16
E4641,Support,38,74,4.381699476,-2,10,8,22,10,3.344668368,4.087928005,112,18
E4642,Sales,55,69,13.42244323,1,10,6,23,2,1.109382075,1.594736733,124,16
E4643,Operations,62,69,11.98695877,1,6,6,13,8,0.924003857,1.001004179,131,12
E4644,Sales,46,92,12.52753207,1,8,3,16,10,0.813156454,1.182773023,138,11
E4645,Finance,50,65,10.80341928,0,7,4,20,6,0.931933344,1.694424262,115,11
E4646,Engineering,52,77,6.089565165,-1,7,8,23,10,2.115785616,3.244204611,129,15
E4647,HR,44,76,9.813289473,0,11,6,14,9,1.572139546,1.294703155,120,17
E4648,HR,54,58,8.557558432,0,11,4,16,10,1.569438482,1.674067714,112,15
E4649,Engineering,46,63,8.0496382,-1,12,5,26,7,1.878528138,2.873043035,109,17
E4650,Finance,56,63,14.90916389,2,7,4,16,11,0.691425399,1.005709672,119,11
E4651,Marketing,48,63,7.026184438,-1,8,4,14,2,1.495106435,1.74429084,111,12
E4652,Sales,39,64,8.610555189,0,5,3,19,1,0.832418091,1.976992965,103,8
E4653,Finance,51,63,10.11322759,0,5,5,18,9,0.899828598,1.619691477,114,10
E4654,Operations,54,65,11.18159757,0,7,6,18,2,1.067183506,1.4776387,119,13
E4655,Support,41,72,15.07687194,2,9,4,21,11,0.808615012,1.306224251,113,13
E4656,Engineering,51,80,9.509455492,0,7,7,21,9,1.332133716,1.998200574,131,14
E4657,Sales,43,76,10.87274592,0,13,10,25,4,1.937209821,2.105662849,119,23
E4658,HR,37,62,6.38712424,-1,6,4,25,4,1.353706757,3.384266893,99,10
E4659,Support,43,72,11.726536,1,4,5,19,9,0.707183793,1.492943563,115,9
E4660,Marketing,61,79,15.80637225,2,8,4,20,9,0.714014888,1.190024813,140,12
E4661,Operations,45,70,8.717804492,0,11,8,20,2,1.955174136,2.058078038,115,19
E4662,HR,43,67,12.40908275,1,8,6,24,2,1.044068432,1.789831597,110,14
E4663,Engineering,55,74,5.76878741,-1,4,9,14,2,1.920580336,2.068317285,129,13
E4664,Sales,55,80,8.964948556,0,5,5,23,9,1.003517474,2.308090189,135,10
E4665,Engineering,46,65,9.115157005,0,9,6,22,3,1.482923102,2.174953883,111,15
E4666,Support,51,91,11.05624152,0,6,10,28,1,1.327113427,2.322448497,142,16
E4667,Sales,66,66,9.581161536,0,7,7,19,2,1.323106159,1.795644073,132,14
E4668,Finance,54,65,13.3876979,1,12,6,26,7,1.251068804,1.807099384,119,18
E4669,Marketing,42,70,8.458990512,-1,9,4,23,1,1.374353847,2.431549114,112,13
E4670,Finance,51,63,12.19254709,1,2,2,10,11,0.303201495,0.758003737,114,4
E4671,Finance,50,66,10.48429641,0,7,5,21,6,1.04490511,1.828583943,116,12
E4672,Engineering,49,73,6.763766761,-1,16,5,24,6,2.704872602,3.091282974,122,21
E4673,Support,50,63,3.314687633,-2,9,10,19,7,4.403563274,4.403563274,113,19
E4674,Marketing,38,77,10.43997899,0,7,7,19,1,1.223778471,1.660842211,115,14
E4675,Sales,46,78,7.946247781,-1,8,5,13,8,1.453123177,1.453123177,124,13
E4676,Sales,52,74,10.82595758,0,8,7,25,8,1.268396229,2.113993715,126,15
E4677,Operations,42,76,6.218373539,-1,7,8,16,2,2.078030448,2.216565811,118,15
E4678,HR,49,65,11.60059756,1,12,3,23,9,1.190419734,1.825310259,114,15
E4679,Operations,51,70,14.70542939,2,10,6,15,3,1.018755973,0.955083725,121,16
E4680,Operations,57,81,9.281829573,0,11,4,15,12,1.458884325,1.458884325,138,15
E4681,Sales,63,71,4.011799324,-2,6,3,18,6,1.795762244,3.591524488,134,9
E4682,Engineering,53,78,9.832875172,0,6,4,22,3,0.923115963,2.030855119,131,10
E4683,Finance,54,62,7.862452082,-1,5,4,28,4,1.0155203,3.15939649,116,9
E4684,Support,46,73,7.157688544,-1,7,4,18,7,1.348421178,2.206507383,119,11
E4685,Finance,43,83,9.371207644,0,9,7,14,3,1.542732587,1.349891014,126,16
E4686,Finance,51,62,12.9899125,1,6,3,20,3,0.643320678,1.429601507,113,9
E4687,Marketing,53,71,8.269324033,-1,8,7,18,1,1.618240979,1.941889175,124,15
E4688,Sales,58,79,12.09227642,1,7,5,27,6,0.916570932,2.062284598,137,12
E4689,Support,60,63,9.35320678,0,6,4,16,1,0.965884311,1.545414898,123,10
E4690,Engineering,51,56,9.728391832,0,6,6,16,2,1.118527379,1.491369839,107,12
E4691,Marketing,46,59,13.27545606,1,10,9,21,1,1.330955727,1.471056329,105,19
E4692,HR,49,69,9.161042526,0,10,4,22,11,1.377811378,2.165132165,118,14
E4693,Engineering,51,84,12.29830892,1,10,6,19,9,1.203160499,1.428753093,135,16
E4694,Operations,59,67,9.317908611,0,6,7,18,5,1.259945255,1.744539584,126,13
E4695,Engineering,46,68,11.67883586,1,6,6,25,8,0.946459133,1.971789861,114,12
E4696,Engineering,47,71,9.203453564,0,6,4,19,9,0.980060323,1.862114614,118,10
E4697,Finance,49,78,10.51351097,0,9,7,24,12,1.389671668,2.084507503,127,16
E4698,Engineering,55,61,10.77157805,0,10,7,23,1,1.444156419,1.953858684,116,17
E4699,Operations,55,76,12.02711824,1,7,1,17,6,0.614103584,1.304970116,131,8
E4700,Operations,40,56,11.4394412,0,8,2,13,8,0.803894632,1.045063021,96,10
E4701,Sales,51,67,7.467095141,-1,8,1,23,6,1.062938334,2.716397964,118,9
E4702,Engineering,40,65,15.46044699,2,3,4,28,7,0.425261842,1.701047366,105,7
E4703,Finance,50,66,10.07852047,0,9,5,23,3,1.263706651,2.076089499,116,14
E4704,Engineering,48,68,12.74636949,1,14,8,23,8,1.600422571,1.673169051,116,22
E4705,HR,58,68,2.830136318,-2,6,6,17,1,3.133047757,4.438484322,126,12
E4706,HR,47,82,12.4101789,1,8,5,20,6,0.969412869,1.491404414,129,13
E4707,Finance,53,58,12.29592735,1,7,6,19,5,0.977743008,1.429009012,111,13
E4708,Sales,46,65,10.70187832,0,13,4,20,8,1.452758227,1.709127326,111,17
E4709,Sales,48,64,3.230272295,-2,11,8,14,4,4.491436644,3.309479632,112,19
E4710,Operations,64,80,7.833438107,-1,8,4,20,11,1.358474453,2.264124088,144,12
E4711,Operations,55,79,6.928771423,-1,7,8,22,5,1.891844171,2.774704784,134,15
E4712,Marketing,49,61,13.4885739,1,7,4,13,6,0.759218959,0.89725877,110,11
E4713,Finance,41,67,6.389871531,-1,6,4,19,6,1.353203497,2.571086645,108,10
E4714,Engineering,49,56,11.66247287,1,8,4,15,7,0.947682189,1.184602736,105,12
E4715,Support,45,71,9.131130169,0,8,5,20,5,1.283173721,1.974113417,116,13
E4716,Finance,44,69,13.24885356,1,12,4,18,9,1.122897357,1.263259527,113,16
E4717,Marketing,56,70,10.68672033,0,6,3,19,6,0.77010485,1.625776905,126,9
E4718,Operations,45,79,8.06349535,-1,9,2,17,4,1.213659805,1.875656062,124,11
E4719,Finance,56,55,7.676674179,-1,8,2,21,11,1.152515329,2.420282192,111,10
E4720,Finance,47,66,8.674917465,0,6,8,17,12,1.447040768,1.757120933,113,14
E4721,Operations,45,61,0.724013344,-3,5,7,26,1,6.960502968,15.08108976,106,12
E4722,Marketing,60,68,15.31156896,2,3,5,20,12,0.490449448,1.226123621,128,8
E4723,Operations,51,94,13.94167758,1,6,8,20,3,0.936976449,1.338537784,145,14
E4724,Sales,50,86,10.20406591,0,7,2,13,9,0.803279816,1.160293067,136,9
E4725,Engineering,52,79,12.81885505,1,8,11,20,3,1.374933013,1.447297908,131,19
E4726,Operations,63,81,9.891239691,0,11,2,19,5,1.19361986,1.744521334,144,13
E4727,Marketing,44,79,11.3089432,0,10,5,17,1,1.218626144,1.38110963,123,15
